Step, Time, Epot, Ekin, Etot
2223, 88.920000, -588924.085375, 5853.286556, -583070.798819
2224, 88.960000, -590707.035128, 5873.669126, -584833.366003
2225, 89.000000, -591059.433393, 5910.382281, -585149.051112
2226, 89.040000, -590195.547360, 5896.632350, -584298.915011
2227, 89.080000, -591203.838353, 5845.483944, -585358.354409
2228, 89.120000, -588794.963862, 5819.854464, -582975.109398
2229, 89.160000, -592545.409340, 5870.584618, -586674.824722
2230, 89.200000, -593829.819301, 5903.737675, -587926.081626
2231, 89.240000, -591807.061280, 5906.833753, -585900.227527
2232, 89.280000, -588841.591623, 5891.595881, -582949.995743
2233, 89.320000, -589093.142404, 5888.470844, -583204.671560
2234, 89.360000, -590245.793429, 5873.764942, -584372.028488
2235, 89.400000, -591128.632981, 5851.658157, -585276.974824
2236, 89.440000, -590752.144927, 5843.040718, -584909.104209
2237, 89.480000, -592274.915912, 5891.491151, -586383.424760
2238, 89.520000, -590653.954773, 5917.872732, -584736.082040
2239, 89.560000, -590679.925652, 5930.289144, -584749.636509
2240, 89.600000, -591066.513644, 5899.723848, -585166.789796
2241, 89.640000, -588514.186859, 5855.443969, -582658.742890
2242, 89.680000, -590443.742753, 5851.646255, -584592.096498
2243, 89.720000, -592168.605456, 5879.622974, -586288.982482
2244, 89.760000, -592395.708381, 5928.682883, -586467.025498
2245, 89.800000, -590924.265968, 6001.741962, -584922.524006
2246, 89.840000, -589535.324785, 6048.545314, -583486.779472
2247, 89.880000, -589885.272725, 6003.113779, -583882.158946
2248, 89.920000, -590414.540239, 5953.954851, -584460.585388
2249, 89.960000, -589153.346069, 5931.906141, -583221.439929
2250, 90.000000, -591703.932707, 5959.515895, -585744.416812
2251, 90.040000, -589524.892995, 5965.247325, -583559.645670
2252, 90.080000, -589665.285415, 5945.574274, -583719.711141
2253, 90.120000, -592356.596734, 5999.500159, -586357.096576
2254, 90.160000, -590999.319317, 6033.258885, -584966.060432
2255, 90.200000, -590442.247465, 5968.785825, -584473.461640
2256, 90.240000, -589645.687734, 5908.524472, -583737.163263
2257, 90.280000, -588672.660571, 5925.354750, -582747.305820
2258, 90.320000, -590787.196622, 6001.293822, -584785.902800
2259, 90.360000, -589706.092076, 6008.138140, -583697.953936
2260, 90.400000, -590488.692554, 5925.435988, -584563.256566
2261, 90.440000, -587952.059495, 5836.873190, -582115.186305
2262, 90.480000, -587540.475287, 5789.990578, -581750.484709
2263, 90.520000, -590891.620583, 5829.574081, -585062.046502
2264, 90.560000, -591255.879103, 5900.955211, -585354.923891
2265, 90.600000, -590322.681021, 5914.471675, -584408.209346
2266, 90.640000, -590618.086955, 5879.104234, -584738.982721
2267, 90.680000, -592404.530032, 5838.759333, -586565.770699
2268, 90.720000, -592211.258777, 5890.746122, -586320.512655
2269, 90.760000, -592468.164088, 5917.360861, -586550.803227
2270, 90.800000, -591490.649265, 5842.439062, -585648.210203
2271, 90.840000, -593019.113121, 5798.040039, -587221.073081
2272, 90.880000, -589833.859414, 5793.605734, -584040.253680
2273, 90.920000, -588839.601631, 5763.662821, -583075.938810
2274, 90.960000, -589607.224779, 5758.952714, -583848.272065
2275, 91.000000, -590923.042610, 5789.569413, -585133.473197
2276, 91.040000, -590857.154340, 5861.607429, -584995.546910
2277, 91.080000, -592496.402021, 5896.586425, -586599.815596
2278, 91.120000, -591919.812414, 5833.589144, -586086.223270
2279, 91.160000, -589743.988281, 5793.346386, -583950.641895
2280, 91.200000, -590698.015212, 5817.552917, -584880.462295
2281, 91.240000, -589657.061510, 5796.352853, -583860.708657
2282, 91.280000, -589328.940705, 5843.570856, -583485.369849
2283, 91.320000, -590735.777395, 5916.867215, -584818.910180
2284, 91.360000, -590538.797788, 5946.242742, -584592.555046
2285, 91.400000, -590527.766641, 5973.279550, -584554.487091
2286, 91.440000, -591092.627128, 5991.591902, -585101.035226
2287, 91.480000, -592542.720614, 5969.060229, -586573.660384
2288, 91.520000, -590987.644914, 5924.904699, -585062.740215
2289, 91.560000, -592114.785994, 5890.269015, -586224.516978
2290, 91.600000, -590266.690895, 5840.375547, -584426.315348
2291, 91.640000, -589915.377478, 5842.117547, -584073.259931
2292, 91.680000, -589695.581162, 5903.197956, -583792.383207
2293, 91.720000, -589804.798702, 5922.603060, -583882.195642
2294, 91.760000, -590928.931000, 5892.005246, -585036.925754
2295, 91.800000, -591625.391914, 5862.302408, -585763.089505
2296, 91.840000, -593244.741648, 5909.752132, -587334.989516
2297, 91.880000, -593002.851013, 5983.731989, -587019.119024
2298, 91.920000, -587874.633080, 5981.784552, -581892.848528
2299, 91.960000, -586989.331713, 5945.216084, -581044.115629
2300, 92.000000, -589822.768388, 5934.808122, -583887.960266
2301, 92.040000, -589530.981768, 5898.910885, -583632.070883
2302, 92.080000, -591343.183539, 5893.512472, -585449.671067
2303, 92.120000, -591143.604748, 5937.072285, -585206.532462
2304, 92.160000, -591652.713439, 5987.356245, -585665.357194
2305, 92.200000, -590670.372807, 5959.250599, -584711.122207
2306, 92.240000, -589466.739109, 5928.080071, -583538.659039
2307, 92.280000, -591593.307290, 5934.888130, -585658.419160
2308, 92.320000, -590812.439631, 5957.270693, -584855.168938
2309, 92.360000, -593964.262010, 5967.268419, -587996.993591
2310, 92.400000, -593156.890147, 5992.588564, -587164.301583
2311, 92.440000, -591569.667042, 5968.671439, -585600.995603
2312, 92.480000, -591220.466724, 5965.632374, -585254.834349
2313, 92.520000, -591895.349004, 5987.933812, -585907.415192
2314, 92.560000, -591236.666965, 6015.017798, -585221.649167
2315, 92.600000, -593285.958629, 6007.025023, -587278.933607
2316, 92.640000, -592454.363794, 5955.912127, -586498.451667
2317, 92.680000, -592644.177825, 5906.767821, -586737.410004
2318, 92.720000, -590960.263376, 5840.717165, -585119.546211
2319, 92.760000, -591235.229477, 5867.186732, -585368.042745
2320, 92.800000, -588637.136348, 5952.943115, -582684.193233
2321, 92.840000, -590023.870242, 6015.863320, -584008.006922
2322, 92.880000, -590381.712760, 6022.993063, -584358.719697
2323, 92.920000, -591475.399677, 5944.811744, -585530.587933
2324, 92.960000, -589717.479642, 5868.428821, -583849.050821
2325, 93.000000, -588190.290452, 5859.037252, -582331.253200
2326, 93.040000, -587999.596620, 5906.145112, -582093.451508
2327, 93.080000, -589031.588927, 5934.300480, -583097.288448
2328, 93.120000, -588525.290439, 5938.656649, -582586.633790
2329, 93.160000, -591386.191597, 5940.322098, -585445.869500
2330, 93.200000, -590185.640075, 5910.698290, -584274.941785
2331, 93.240000, -590214.040120, 5896.213989, -584317.826132
2332, 93.280000, -591466.647222, 5905.277395, -585561.369828
2333, 93.320000, -591658.234607, 5908.673230, -585749.561376
2334, 93.360000, -592601.482475, 6000.139500, -586601.342976
2335, 93.400000, -593448.707351, 6061.855440, -587386.851911
2336, 93.440000, -593349.939488, 6041.527067, -587308.412421
2337, 93.480000, -591409.889913, 5990.550355, -585419.339559
2338, 93.520000, -589581.372911, 5934.359515, -583647.013396
2339, 93.560000, -588488.695256, 5855.156740, -582633.538516
2340, 93.600000, -588546.058356, 5867.974804, -582678.083552
2341, 93.640000, -590856.220730, 5887.351423, -584968.869307
2342, 93.680000, -591557.521625, 5890.833568, -585666.688057
2343, 93.720000, -591368.915848, 5918.910825, -585450.005023
2344, 93.760000, -590984.572281, 5942.086245, -585042.486035
2345, 93.800000, -592519.903613, 5943.870213, -586576.033400
2346, 93.840000, -593590.634762, 5894.209578, -587696.425185
2347, 93.880000, -594266.667550, 5829.796011, -588436.871539
2348, 93.920000, -594427.257199, 5856.711464, -588570.545735
2349, 93.960000, -591326.931957, 5923.988825, -585402.943132
2350, 94.000000, -591089.547714, 5904.614955, -585184.932759
2351, 94.040000, -591490.904332, 5874.822921, -585616.081410
2352, 94.080000, -593259.175507, 5857.114084, -587402.061423
2353, 94.120000, -590731.722622, 5859.238169, -584872.484454
2354, 94.160000, -589710.021223, 5907.684619, -583802.336603
2355, 94.200000, -591309.126506, 5932.265691, -585376.860815
2356, 94.240000, -589087.800719, 5913.493918, -583174.306801
2357, 94.280000, -587846.792182, 5916.497396, -581930.294786
2358, 94.320000, -589603.476022, 5945.874178, -583657.601844
2359, 94.360000, -589456.610919, 5956.063047, -583500.547873
2360, 94.400000, -587925.316360, 5912.331657, -582012.984703
2361, 94.440000, -590685.191464, 5917.220735, -584767.970730
2362, 94.480000, -590925.670555, 5939.373761, -584986.296794
2363, 94.520000, -590063.891061, 5950.771196, -584113.119865
2364, 94.560000, -588198.660606, 5970.570080, -582228.090526
2365, 94.600000, -587820.162209, 5943.260689, -581876.901520
2366, 94.640000, -587372.366078, 5871.765221, -581500.600857
2367, 94.680000, -591053.793377, 5868.206463, -585185.586914
2368, 94.720000, -589641.482352, 5932.053564, -583709.428788
2369, 94.760000, -593937.631072, 6014.418262, -587923.212809
2370, 94.800000, -593089.308767, 6030.095445, -587059.213322
2371, 94.840000, -592991.383830, 5946.927622, -587044.456208
2372, 94.880000, -591092.467650, 5873.436543, -585219.031107
2373, 94.920000, -591630.190198, 5876.921589, -585753.268609
2374, 94.960000, -594039.170538, 5896.249055, -588142.921483
2375, 95.000000, -591638.062666, 5850.502386, -585787.560280
2376, 95.040000, -589306.934933, 5842.730888, -583464.204046
2377, 95.080000, -587957.705057, 5858.931410, -582098.773647
2378, 95.120000, -588411.982946, 5871.635633, -582540.347313
2379, 95.160000, -591240.410068, 5899.811980, -585340.598087
2380, 95.200000, -591708.837161, 5930.231184, -585778.605977
2381, 95.240000, -592042.873660, 5958.641428, -586084.232232
2382, 95.280000, -589997.673792, 5914.164333, -584083.509459
2383, 95.320000, -590647.858708, 5820.010327, -584827.848381
2384, 95.360000, -592146.119860, 5759.033756, -586387.086104
2385, 95.400000, -591526.109269, 5757.314843, -585768.794426
2386, 95.440000, -590200.656440, 5776.704483, -584423.951956
2387, 95.480000, -590669.687827, 5723.218417, -584946.469410
2388, 95.520000, -592396.236153, 5662.651121, -586733.585031
2389, 95.560000, -592383.840457, 5749.961973, -586633.878485
2390, 95.600000, -589763.154586, 5826.465654, -583936.688932
2391, 95.640000, -588564.723669, 5852.462540, -582712.261129
2392, 95.680000, -590622.462263, 5867.770479, -584754.691784
2393, 95.720000, -592920.411093, 5864.396893, -587056.014201
2394, 95.760000, -592472.384068, 5834.576798, -586637.807270
2395, 95.800000, -591782.834788, 5833.218550, -585949.616238
2396, 95.840000, -589505.344962, 5829.247407, -583676.097555
2397, 95.880000, -589664.822445, 5799.031763, -583865.790682
2398, 95.920000, -590913.978969, 5772.311573, -585141.667395
2399, 95.960000, -592523.334203, 5809.433441, -586713.900762
2400, 96.000000, -589032.581556, 5860.094202, -583172.487354
2401, 96.040000, -589807.738838, 5892.935488, -583914.803350
2402, 96.080000, -590702.972836, 5883.399082, -584819.573754
2403, 96.120000, -589835.603779, 5852.192066, -583983.411713
2404, 96.160000, -589886.023815, 5843.451311, -584042.572504
2405, 96.200000, -590070.820974, 5879.017032, -584191.803942
2406, 96.240000, -588401.910252, 5915.644268, -582486.265984
2407, 96.280000, -589442.944625, 5887.687871, -583555.256753
2408, 96.320000, -588827.841182, 5874.943774, -582952.897408
2409, 96.360000, -589847.076332, 5912.969698, -583934.106634
2410, 96.400000, -589501.921919, 5980.025247, -583521.896671
2411, 96.440000, -592473.917104, 6029.412374, -586444.504730
2412, 96.480000, -592295.038419, 6011.010069, -586284.028350
2413, 96.520000, -590914.186187, 5972.798294, -584941.387892
2414, 96.560000, -592709.111699, 5936.231477, -586772.880223
2415, 96.600000, -591954.193541, 5883.507842, -586070.685699
2416, 96.640000, -591912.379720, 5824.585554, -586087.794166
2417, 96.680000, -592858.565551, 5821.601190, -587036.964360
2418, 96.720000, -594038.822989, 5865.253119, -588173.569870
2419, 96.760000, -593140.944387, 5933.671741, -587207.272646
2420, 96.800000, -592197.499360, 5941.098293, -586256.401067
2421, 96.840000, -590847.664141, 5909.797856, -584937.866285
2422, 96.880000, -589304.664529, 5886.530660, -583418.133869
2423, 96.920000, -588836.281151, 5860.783342, -582975.497808
2424, 96.960000, -588646.742752, 5860.680731, -582786.062021
2425, 97.000000, -590733.498204, 5881.029635, -584852.468569
2426, 97.040000, -589715.951674, 5883.547740, -583832.403934
2427, 97.080000, -588392.735770, 5832.946306, -582559.789464
2428, 97.120000, -590467.414996, 5816.554247, -584650.860749
2429, 97.160000, -589281.620629, 5829.983332, -583451.637298
2430, 97.200000, -592715.880365, 5785.977920, -586929.902445
2431, 97.240000, -592702.073864, 5784.912093, -586917.161770
2432, 97.280000, -594269.039806, 5852.190500, -588416.849306
2433, 97.320000, -592078.828439, 5894.558510, -586184.269929
2434, 97.360000, -592973.833547, 5886.699381, -587087.134165
2435, 97.400000, -590335.179942, 5863.510225, -584471.669717
2436, 97.440000, -588451.058349, 5862.213080, -582588.845269
2437, 97.480000, -588544.148272, 5842.777616, -582701.370656
2438, 97.520000, -591235.803878, 5800.330516, -585435.473362
2439, 97.560000, -591380.315331, 5771.081185, -585609.234147
2440, 97.600000, -590519.941870, 5777.350231, -584742.591638
2441, 97.640000, -590434.093196, 5841.581970, -584592.511226
2442, 97.680000, -589915.729636, 5871.099369, -584044.630268
2443, 97.720000, -590858.717457, 5856.726604, -585001.990853
2444, 97.760000, -593208.019831, 5878.102761, -587329.917071
2445, 97.800000, -592685.531510, 5909.802595, -586775.728916
2446, 97.840000, -593476.000004, 5953.524725, -587522.475279
2447, 97.880000, -591823.931333, 5935.759645, -585888.171688
2448, 97.920000, -591940.658524, 5902.937712, -586037.720812
2449, 97.960000, -591336.683840, 5914.466580, -585422.217260
2450, 98.000000, -590163.720587, 5874.820075, -584288.900512
2451, 98.040000, -591222.943109, 5867.833918, -585355.109191
2452, 98.080000, -592064.272965, 5913.382963, -586150.890002
2453, 98.120000, -593280.151117, 5963.799239, -587316.351879
2454, 98.160000, -593663.341590, 5960.845646, -587702.495945
2455, 98.200000, -590930.908069, 5899.165980, -585031.742089
2456, 98.240000, -592290.189990, 5860.300226, -586429.889764
2457, 98.280000, -590907.988304, 5877.156014, -585030.832290
2458, 98.320000, -591012.620712, 5893.328240, -585119.292472
2459, 98.360000, -590205.624141, 5910.531255, -584295.092885
2460, 98.400000, -592360.279041, 5883.211421, -586477.067620
2461, 98.440000, -591924.573684, 5892.929585, -586031.644099
2462, 98.480000, -592213.049976, 5921.383358, -586291.666618
2463, 98.520000, -592660.835389, 5926.016280, -586734.819109
2464, 98.560000, -590320.079014, 5950.040911, -584370.038102
2465, 98.600000, -588875.572844, 5966.203401, -582909.369443
2466, 98.640000, -590299.906246, 5905.516196, -584394.390050
2467, 98.680000, -589317.326483, 5897.689396, -583419.637087
2468, 98.720000, -590545.009471, 5910.161606, -584634.847865
2469, 98.760000, -591631.071835, 5925.248775, -585705.823060
2470, 98.800000, -589851.052274, 5977.164326, -583873.887948
2471, 98.840000, -588779.186351, 6025.994391, -582753.191960
2472, 98.880000, -586331.569194, 6018.035878, -580313.533316
2473, 98.920000, -586736.131528, 5966.246397, -580769.885131
2474, 98.960000, -588956.667836, 5928.809158, -583027.858678
2475, 99.000000, -589755.962692, 5903.822334, -583852.140358
2476, 99.040000, -589395.433333, 5846.469973, -583548.963361
2477, 99.080000, -589182.157755, 5777.690962, -583404.466794
2478, 99.120000, -587347.620398, 5757.211140, -581590.409258
2479, 99.160000, -589476.652687, 5804.642277, -583672.010411
2480, 99.200000, -590134.789874, 5873.924023, -584260.865851
2481, 99.240000, -592224.223195, 5877.970990, -586346.252205
2482, 99.280000, -590071.626541, 5804.877735, -584266.748806
2483, 99.320000, -594111.582149, 5789.298123, -588322.284025
2484, 99.360000, -595268.948368, 5807.125815, -589461.822553
2485, 99.400000, -592368.456907, 5789.096830, -586579.360077
2486, 99.440000, -594519.362740, 5790.171973, -588729.190767
2487, 99.480000, -593899.842384, 5821.064183, -588078.778201
2488, 99.520000, -591025.397028, 5884.928067, -585140.468961
2489, 99.560000, -591463.794959, 5912.509439, -585551.285521
2490, 99.600000, -592880.704534, 5907.411906, -586973.292628
2491, 99.640000, -591034.079503, 5865.812676, -585168.266827
2492, 99.680000, -590313.101111, 5823.725019, -584489.376092
2493, 99.720000, -591761.859143, 5798.803770, -585963.055373
2494, 99.760000, -590457.077707, 5787.253877, -584669.823830
